timestamp,asof_date,baseline,ticker,news_headlines_7d,news_sent_7d,news_intensity_7d,news_labor_hits_7d
2025-12-18 01:00:44,2025-12-19,SPY,TXN,16,-0.25,1.0,2
2025-12-18 01:00:44,2025-12-19,SPY,TXT,8,0.333,0.667,1
2025-12-18 01:00:44,2025-12-19,SPY,VICI,15,1.0,1.0,4
2025-12-18 01:00:44,2025-12-19,SPY,WRB,14,1.0,1.0,3
2025-12-18 01:00:44,2025-12-19,SPY,MSI,5,1.0,0.417,1
2025-12-18 01:00:44,2025-12-19,SPY,ARE,3,0.0,0.25,1
2025-12-18 01:00:44,2025-12-19,SPY,PPL,12,1.0,1.0,6
2025-12-18 01:33:34,2025-12-19,SPY,TER,12.0,1.0,1.0,0.0
2025-12-18 01:33:34,2025-12-19,SPY,ATO,8.0,0.333,0.667,3.0
2025-12-18 01:33:34,2025-12-19,SPY,WDC,23.0,1.0,1.0,4.0
2025-12-18 01:33:34,2025-12-19,SPY,WBD,26.0,1.0,1.0,2.0
2025-12-18 01:33:34,2025-12-19,SPY,OXY,14.0,1.0,1.0,4.0
2025-12-18 01:33:34,2025-12-19,SPY,MU,30.0,1.0,1.0,9.0
2025-12-18 01:33:34,2025-12-19,SPY,PPG,13.0,1.0,1.0,0.0
2025-12-18 01:33:34,2025-12-19,SPY,PNW,14.0,0.2,1.0,2.0
2025-12-18 01:33:34,2025-12-19,SPY,ROK,10.0,1.0,0.833,3.0
2025-12-18 01:33:34,2025-12-19,SPY,ALB,15.0,1.0,1.0,2.0
2025-12-18 01:33:34,2025-12-19,SPY,GOOGL,28.0,0.636,1.0,1.0
2025-12-18 01:33:34,2025-12-19,SPY,GOOG,24.0,0.0,1.0,4.0
2025-12-18 01:33:34,2025-12-19,SPY,PEP,22.0,0.5,1.0,4.0
2025-12-18 01:33:34,2025-12-19,SPY,CAH,12.0,1.0,1.0,1.0
2025-12-18 01:33:34,2025-12-19,SPY,LLY,23.0,1.0,1.0,3.0
2025-12-18 01:33:34,2025-12-19,SPY,DG,16.0,0.667,1.0,2.0
2025-12-18 01:33:34,2025-12-19,SPY,AVGO,29.0,0.0,1.0,5.0
2025-12-18 01:33:34,2025-12-19,SPY,BIIB,13.0,0.429,1.0,2.0
2025-12-18 01:34:39,2025-12-19,SPY,TER,12,1.0,1.0,0
2025-12-18 01:34:39,2025-12-19,SPY,ATO,8,0.333,0.667,3
2025-12-18 01:34:39,2025-12-19,SPY,WDC,23,1.0,1.0,4
2025-12-18 01:34:39,2025-12-19,SPY,WBD,26,1.0,1.0,2
2025-12-18 01:34:39,2025-12-19,SPY,OXY,14,1.0,1.0,4
2025-12-18 01:34:39,2025-12-19,SPY,MU,30,1.0,1.0,9
2025-12-18 01:34:39,2025-12-19,SPY,PPG,13,1.0,1.0,0
2025-12-18 01:34:39,2025-12-19,SPY,PNW,14,0.2,1.0,2
2025-12-18 01:34:39,2025-12-19,SPY,ROK,10,1.0,0.833,3
2025-12-18 01:34:39,2025-12-19,SPY,ALB,15,1.0,1.0,2
2025-12-18 01:34:39,2025-12-19,SPY,GOOGL,28,0.636,1.0,1
2025-12-18 01:34:39,2025-12-19,SPY,GOOG,24,0.0,1.0,4
2025-12-18 01:34:39,2025-12-19,SPY,PEP,22,0.5,1.0,4
2025-12-18 01:34:39,2025-12-19,SPY,CAH,12,1.0,1.0,1
2025-12-18 01:34:39,2025-12-19,SPY,LLY,23,1.0,1.0,3
2025-12-18 01:34:39,2025-12-19,SPY,DG,16,0.667,1.0,2
2025-12-18 01:34:39,2025-12-19,SPY,AVGO,29,0.0,1.0,5
2025-12-18 01:34:39,2025-12-19,SPY,BIIB,13,0.429,1.0,2
2025-12-18 01:43:20,2025-12-19,SPY,OXY,14.0,1.0,1.0,4.0
2025-12-18 01:43:20,2025-12-19,SPY,PPG,13.0,1.0,1.0,0.0
2025-12-18 01:43:20,2025-12-19,SPY,PNW,14.0,0.2,1.0,2.0
2025-12-18 01:43:20,2025-12-19,SPY,ATO,8.0,0.333,0.667,3.0
2025-12-18 01:43:20,2025-12-19,SPY,RSG,9.0,1.0,0.75,8.0
2025-12-18 01:43:20,2025-12-19,SPY,PSKY,15.0,1.0,1.0,1.0
2025-12-18 01:43:20,2025-12-19,SPY,FOX,5.0,1.0,0.417,2.0
2025-12-18 01:43:20,2025-12-19,SPY,LH,9.0,0.5,0.75,0.0
2025-12-18 01:43:20,2025-12-19,SPY,ORLY,17.0,1.0,1.0,2.0
2025-12-18 01:43:20,2025-12-19,SPY,T,27.0,0.0,1.0,3.0
2025-12-18 01:43:20,2025-12-19,SPY,VST,9.0,1.0,0.75,3.0
2025-12-18 01:43:20,2025-12-19,SPY,RMD,14.0,0.556,1.0,4.0
2025-12-18 01:43:20,2025-12-19,SPY,CFG,11.0,-0.333,0.917,2.0
2025-12-18 01:43:20,2025-12-19,SPY,TT,24.0,0.846,1.0,0.0
2025-12-18 01:43:20,2025-12-19,SPY,NOW,27.0,-0.5,1.0,12.0
2025-12-18 01:43:20,2025-12-19,SPY,CMS,5.0,1.0,0.417,0.0
2025-12-18 01:43:20,2025-12-19,SPY,DOC,9.0,0.333,0.75,6.0
2025-12-18 01:43:20,2025-12-19,SPY,SJM,11.0,1.0,0.917,1.0
2025-12-18 01:43:20,2025-12-19,SPY,IPG,2.0,0.0,0.167,0.0
2025-12-18 01:43:20,2025-12-19,SPY,AZO,20.0,0.571,1.0,1.0
2025-12-18 01:43:20,2025-12-19,SPY,ECL,16.0,1.0,1.0,1.0
2025-12-18 01:43:20,2025-12-19,SPY,DLR,12.0,1.0,1.0,2.0
2025-12-18 01:43:20,2025-12-19,SPY,CCI,14.0,1.0,1.0,4.0
2025-12-18 01:43:20,2025-12-19,SPY,ETN,17.0,1.0,1.0,1.0
2025-12-18 01:43:20,2025-12-19,SPY,SMCI,17.0,0.5,1.0,1.0
2025-12-18 01:43:20,2025-12-19,SPY,UBER,20.0,-0.333,1.0,4.0
2025-12-18 01:43:20,2025-12-19,SPY,DTE,16.0,1.0,1.0,3.0
2025-12-18 01:43:20,2025-12-19,SPY,SBAC,14.0,1.0,1.0,5.0
2025-12-18 01:43:20,2025-12-19,SPY,COR,11.0,1.0,0.917,0.0
2025-12-18 01:43:20,2025-12-19,SPY,WEC,15.0,1.0,1.0,5.0
2025-12-18 01:44:56,2025-12-19,SPY,OXY,13,1.0,1.0,4
2025-12-18 01:44:56,2025-12-19,SPY,PPG,13,1.0,1.0,0
2025-12-18 01:44:56,2025-12-19,SPY,PNW,14,0.2,1.0,2
2025-12-18 01:44:56,2025-12-19,SPY,ATO,8,0.333,0.667,3
2025-12-18 01:44:56,2025-12-19,SPY,RSG,9,1.0,0.75,8
2025-12-18 01:44:56,2025-12-19,SPY,PSKY,15,1.0,1.0,1
2025-12-18 01:44:56,2025-12-19,SPY,FOX,5,1.0,0.417,2
2025-12-18 01:44:56,2025-12-19,SPY,LH,9,0.5,0.75,0
2025-12-18 01:44:56,2025-12-19,SPY,ORLY,17,1.0,1.0,2
2025-12-18 01:44:56,2025-12-19,SPY,T,27,0.0,1.0,3
2025-12-18 01:44:56,2025-12-19,SPY,VST,9,1.0,0.75,3
2025-12-18 01:44:56,2025-12-19,SPY,RMD,14,0.556,1.0,4
2025-12-18 01:44:56,2025-12-19,SPY,TT,24,0.846,1.0,0
2025-12-18 01:44:56,2025-12-19,SPY,CFG,11,-0.333,0.917,2
2025-12-18 01:44:56,2025-12-19,SPY,NOW,27,-0.5,1.0,12
2025-12-18 01:44:56,2025-12-19,SPY,CMS,5,1.0,0.417,0
2025-12-18 01:44:56,2025-12-19,SPY,DOC,9,0.333,0.75,6
2025-12-18 01:44:56,2025-12-19,SPY,SJM,11,1.0,0.917,1
2025-12-18 01:44:56,2025-12-19,SPY,IPG,2,0.0,0.167,0
2025-12-18 01:44:56,2025-12-19,SPY,AZO,20,0.571,1.0,1
2025-12-18 01:44:56,2025-12-19,SPY,ECL,16,1.0,1.0,1
2025-12-18 01:44:56,2025-12-19,SPY,DLR,12,1.0,1.0,2
2025-12-18 01:44:56,2025-12-19,SPY,CCI,14,1.0,1.0,4
2025-12-18 01:44:56,2025-12-19,SPY,ETN,17,1.0,1.0,1
2025-12-18 01:44:56,2025-12-19,SPY,SMCI,17,0.5,1.0,1
2025-12-18 01:44:56,2025-12-19,SPY,UBER,20,-0.333,1.0,4
2025-12-18 01:44:56,2025-12-19,SPY,DTE,16,1.0,1.0,3
2025-12-18 01:44:56,2025-12-19,SPY,SBAC,14,1.0,1.0,5
2025-12-18 01:44:56,2025-12-19,SPY,COR,11,1.0,0.917,0
2025-12-18 01:44:56,2025-12-19,SPY,WEC,15,1.0,1.0,5
2025-12-18 01:52:51,2025-12-19,SPY,OXY,13,1.0,1.0,4
2025-12-18 01:52:51,2025-12-19,SPY,PPG,13,1.0,1.0,0
2025-12-18 01:52:51,2025-12-19,SPY,PNW,14,0.2,1.0,2
2025-12-18 01:52:51,2025-12-19,SPY,ATO,8,0.333,0.667,3
2025-12-18 01:52:51,2025-12-19,SPY,RSG,9,1.0,0.75,8
2025-12-18 01:52:51,2025-12-19,SPY,PSKY,15,1.0,1.0,1
2025-12-18 01:52:51,2025-12-19,SPY,FOX,5,1.0,0.417,2
2025-12-18 01:52:51,2025-12-19,SPY,LH,9,0.5,0.75,0
2025-12-18 01:52:51,2025-12-19,SPY,ORLY,17,1.0,1.0,2
2025-12-18 01:52:51,2025-12-19,SPY,T,27,0.0,1.0,3
2025-12-18 01:52:51,2025-12-19,SPY,VST,9,1.0,0.75,3
2025-12-18 01:52:51,2025-12-19,SPY,RMD,14,0.556,1.0,4
2025-12-18 01:52:51,2025-12-19,SPY,TT,24,0.846,1.0,0
2025-12-18 01:52:51,2025-12-19,SPY,CFG,11,-0.333,0.917,2
2025-12-18 01:52:51,2025-12-19,SPY,NOW,27,-0.5,1.0,12
2025-12-18 01:52:51,2025-12-19,SPY,CMS,5,1.0,0.417,0
2025-12-18 01:52:51,2025-12-19,SPY,DOC,9,0.333,0.75,6
2025-12-18 01:52:51,2025-12-19,SPY,SJM,11,1.0,0.917,1
2025-12-18 01:52:51,2025-12-19,SPY,IPG,2,0.0,0.167,0
2025-12-18 01:52:51,2025-12-19,SPY,AZO,20,0.571,1.0,1
2025-12-18 01:52:51,2025-12-19,SPY,ECL,16,1.0,1.0,1
2025-12-18 01:52:51,2025-12-19,SPY,DLR,12,1.0,1.0,2
2025-12-18 01:52:51,2025-12-19,SPY,CCI,14,1.0,1.0,4
2025-12-18 01:52:51,2025-12-19,SPY,ETN,17,1.0,1.0,1
2025-12-18 01:52:51,2025-12-19,SPY,SMCI,17,0.5,1.0,1
2025-12-18 01:52:51,2025-12-19,SPY,UBER,20,-0.333,1.0,4
2025-12-18 01:52:51,2025-12-19,SPY,DTE,16,1.0,1.0,3
2025-12-18 01:52:51,2025-12-19,SPY,SBAC,14,1.0,1.0,5
2025-12-18 01:52:51,2025-12-19,SPY,COR,11,1.0,0.917,0
2025-12-18 01:52:51,2025-12-19,SPY,WEC,15,1.0,1.0,5
2025-12-18 01:54:44,2025-12-19,SPY,OXY,13.0,1.0,1.0,4.0
2025-12-18 01:54:44,2025-12-19,SPY,PPG,13.0,1.0,1.0,0.0
2025-12-18 01:54:44,2025-12-19,SPY,PNW,14.0,0.2,1.0,2.0
2025-12-18 01:54:44,2025-12-19,SPY,ATO,8.0,0.333,0.667,3.0
2025-12-18 01:54:44,2025-12-19,SPY,COR,12.0,1.0,1.0,1.0
2025-12-18 01:54:44,2025-12-19,SPY,MCD,22.0,1.0,1.0,3.0
2025-12-18 01:54:44,2025-12-19,SPY,CHTR,4.0,1.0,0.333,0.0
2025-12-18 01:54:44,2025-12-19,SPY,PAYC,15.0,1.0,1.0,5.0
2025-12-18 01:54:44,2025-12-19,SPY,SMCI,17.0,0.5,1.0,1.0
2025-12-18 01:54:44,2025-12-19,SPY,MLM,8.0,0.333,0.667,4.0
2025-12-18 01:54:44,2025-12-19,SPY,ADP,8.0,-0.5,0.667,1.0
2025-12-18 01:54:44,2025-12-19,SPY,AXON,10.0,1.0,0.833,2.0
2025-12-18 01:54:44,2025-12-19,SPY,FOX,5.0,1.0,0.417,2.0
2025-12-18 01:54:44,2025-12-19,SPY,ENPH,7.0,1.0,0.583,0.0
2025-12-18 01:54:44,2025-12-19,SPY,IT,14.0,1.0,1.0,5.0
2025-12-18 01:54:44,2025-12-19,SPY,FFIV,9.0,1.0,0.75,2.0
2025-12-18 01:54:44,2025-12-19,SPY,ARE,3.0,0.0,0.25,1.0
2025-12-18 01:54:44,2025-12-19,SPY,PAYX,13.0,1.0,1.0,2.0
2025-12-18 01:54:44,2025-12-19,SPY,BX,12.0,1.0,1.0,3.0
2025-12-18 01:54:44,2025-12-19,SPY,MMC,14.0,1.0,1.0,0.0
2025-12-18 01:54:44,2025-12-19,SPY,KMX,16.0,0.0,1.0,1.0
2025-12-18 01:54:44,2025-12-19,SPY,CPRT,9.0,1.0,0.75,1.0
2025-12-18 01:54:44,2025-12-19,SPY,RSG,9.0,1.0,0.75,8.0
2025-12-18 01:54:44,2025-12-19,SPY,FDS,19.0,0.6,1.0,3.0
2025-12-18 01:54:44,2025-12-19,SPY,CFG,10.0,-0.2,0.833,2.0
2025-12-18 01:54:44,2025-12-19,SPY,MSI,5.0,1.0,0.417,1.0
2025-12-18 01:54:44,2025-12-19,SPY,ORCL,30.0,-1.0,1.0,2.0
2025-12-18 01:54:44,2025-12-19,SPY,CMCSA,24.0,1.0,1.0,1.0
2025-12-18 01:54:44,2025-12-19,SPY,TTD,13.0,1.0,1.0,3.0
2025-12-18 01:54:44,2025-12-19,SPY,MOH,10.0,1.0,0.833,2.0
2025-12-18 01:57:30,2025-12-19,SPY,OXY,13.0,1.0,1.0,4.0
2025-12-18 01:57:30,2025-12-19,SPY,PPG,13.0,1.0,1.0,0.0
2025-12-18 01:57:30,2025-12-19,SPY,PNW,14.0,0.2,1.0,2.0
2025-12-18 01:57:30,2025-12-19,SPY,ATO,8.0,0.333,0.667,3.0
2025-12-18 01:57:30,2025-12-19,SPY,COR,12.0,1.0,1.0,1.0
2025-12-18 01:57:30,2025-12-19,SPY,MCD,22.0,1.0,1.0,3.0
2025-12-18 01:57:30,2025-12-19,SPY,CHTR,4.0,1.0,0.333,0.0
2025-12-18 01:57:30,2025-12-19,SPY,PAYC,15.0,1.0,1.0,5.0
2025-12-18 01:57:30,2025-12-19,SPY,SMCI,17.0,0.5,1.0,1.0
2025-12-18 01:57:30,2025-12-19,SPY,MLM,8.0,0.333,0.667,4.0
2025-12-18 01:57:30,2025-12-19,SPY,ADP,8.0,-0.5,0.667,1.0
2025-12-18 01:57:30,2025-12-19,SPY,AXON,10.0,1.0,0.833,2.0
2025-12-18 01:57:30,2025-12-19,SPY,FOX,5.0,1.0,0.417,2.0
2025-12-18 01:57:30,2025-12-19,SPY,ENPH,7.0,1.0,0.583,0.0
2025-12-18 01:57:30,2025-12-19,SPY,IT,14.0,1.0,1.0,5.0
2025-12-18 01:57:30,2025-12-19,SPY,FFIV,9.0,1.0,0.75,2.0
2025-12-18 01:57:30,2025-12-19,SPY,ARE,3.0,0.0,0.25,1.0
2025-12-18 01:57:30,2025-12-19,SPY,PAYX,13.0,1.0,1.0,2.0
2025-12-18 01:57:30,2025-12-19,SPY,BX,12.0,1.0,1.0,3.0
2025-12-18 01:57:30,2025-12-19,SPY,MMC,14.0,1.0,1.0,0.0
2025-12-18 01:57:30,2025-12-19,SPY,KMX,16.0,0.0,1.0,1.0
2025-12-18 01:57:30,2025-12-19,SPY,CPRT,9.0,1.0,0.75,1.0
2025-12-18 01:57:30,2025-12-19,SPY,RSG,9.0,1.0,0.75,8.0
2025-12-18 01:57:30,2025-12-19,SPY,FDS,19.0,0.6,1.0,3.0
2025-12-18 01:57:30,2025-12-19,SPY,CFG,10.0,-0.2,0.833,2.0
2025-12-18 01:57:30,2025-12-19,SPY,MSI,5.0,1.0,0.417,1.0
2025-12-18 01:57:30,2025-12-19,SPY,ORCL,30.0,-1.0,1.0,2.0
2025-12-18 01:57:30,2025-12-19,SPY,CMCSA,24.0,1.0,1.0,1.0
2025-12-18 01:57:30,2025-12-19,SPY,TTD,13.0,1.0,1.0,3.0
2025-12-18 01:57:30,2025-12-19,SPY,MOH,10.0,1.0,0.833,2.0
2025-12-18 01:57:30,2025-12-19,SPY,TPL,21.0,1.0,1.0,0.0
2025-12-18 01:57:30,2025-12-19,SPY,NWSA,12.0,1.0,1.0,1.0
2025-12-18 01:57:30,2025-12-19,SPY,ROP,13.0,1.0,1.0,3.0
2025-12-18 01:57:30,2025-12-19,SPY,NCLH,16.0,0.6,1.0,1.0
2025-12-18 01:57:30,2025-12-19,SPY,GRMN,4.0,1.0,0.333,0.0
2025-12-18 01:57:30,2025-12-19,SPY,AJG,21.0,1.0,1.0,8.0
2025-12-18 01:57:30,2025-12-19,SPY,GDDY,8.0,0.0,0.667,2.0
2025-12-18 01:57:30,2025-12-19,SPY,MET,7.0,1.0,0.583,1.0
2025-12-18 01:57:30,2025-12-19,SPY,HON,14.0,0.75,1.0,2.0
2025-12-18 01:57:30,2025-12-19,SPY,EG,8.0,1.0,0.667,1.0
2025-12-18 01:58:28,2025-12-19,SPY,OXY,13,1.0,1.0,4
2025-12-18 01:58:28,2025-12-19,SPY,PPG,13,1.0,1.0,0
2025-12-18 01:58:28,2025-12-19,SPY,PNW,14,0.2,1.0,2
2025-12-18 01:58:28,2025-12-19,SPY,ATO,8,0.333,0.667,3
2025-12-18 01:58:28,2025-12-19,SPY,COR,12,1.0,1.0,1
2025-12-18 01:58:28,2025-12-19,SPY,SMCI,17,0.5,1.0,1
2025-12-18 01:58:28,2025-12-19,SPY,FOX,5,1.0,0.417,2
2025-12-18 01:58:28,2025-12-19,SPY,RSG,9,1.0,0.75,8
2025-12-18 01:58:28,2025-12-19,SPY,CFG,10,-0.2,0.833,2
2025-12-18 01:58:28,2025-12-19,SPY,PSKY,15,1.0,1.0,1
2025-12-18 01:58:28,2025-12-19,SPY,IPG,2,0.0,0.167,0
2025-12-18 01:58:28,2025-12-19,SPY,VST,9,1.0,0.75,3
2025-12-18 01:58:28,2025-12-19,SPY,UBER,20,-0.333,1.0,4
2025-12-18 01:58:28,2025-12-19,SPY,DLR,12,1.0,1.0,2
2025-12-18 01:58:28,2025-12-19,SPY,CCI,14,1.0,1.0,4
2025-12-18 01:58:28,2025-12-19,SPY,ETN,17,1.0,1.0,1
2025-12-18 01:58:28,2025-12-19,SPY,SBAC,13,1.0,1.0,5
2025-12-18 01:58:28,2025-12-19,SPY,T,27,0.0,1.0,4
2025-12-18 01:58:28,2025-12-19,SPY,SJM,11,1.0,0.917,1
2025-12-18 01:58:28,2025-12-19,SPY,AZO,20,0.571,1.0,1
2025-12-18 01:58:28,2025-12-19,SPY,RMD,14,0.556,1.0,4
2025-12-18 01:58:28,2025-12-19,SPY,DOC,9,0.333,0.75,6
2025-12-18 01:58:28,2025-12-19,SPY,ORLY,17,1.0,1.0,2
2025-12-18 01:58:28,2025-12-19,SPY,TT,24,0.846,1.0,0
2025-12-18 01:58:28,2025-12-19,SPY,LH,9,0.5,0.75,0
2025-12-18 01:58:28,2025-12-19,SPY,DTE,16,1.0,1.0,3
2025-12-18 01:58:28,2025-12-19,SPY,WEC,15,1.0,1.0,5
2025-12-18 01:58:28,2025-12-19,SPY,CMS,5,1.0,0.417,0
2025-12-18 01:58:28,2025-12-19,SPY,ECL,16,1.0,1.0,1
2025-12-18 01:58:28,2025-12-19,SPY,NOW,27,-0.5,1.0,12
2025-12-18 18:41:03,2025-12-19,SPY,PPG,14.0,1.0,1.0,1.0
2025-12-18 18:41:03,2025-12-19,SPY,ATO,7.0,0.333,0.583,3.0
2025-12-18 18:41:03,2025-12-19,SPY,OXY,18.0,1.0,1.0,4.0
2025-12-18 18:41:03,2025-12-19,SPY,WBA,2.0,0.0,0.167,1.0
2025-12-18 18:41:03,2025-12-19,SPY,ADI,18.0,1.0,1.0,17.0
2025-12-18 18:41:03,2025-12-19,SPY,PNW,15.0,0.333,1.0,2.0
2025-12-18 18:41:03,2025-12-19,SPY,PNC,17.0,1.0,1.0,7.0
2025-12-18 18:41:03,2025-12-19,SPY,NOW,29.0,-0.5,1.0,14.0
2025-12-18 18:41:03,2025-12-19,SPY,USB,27.0,1.0,1.0,3.0
2025-12-18 18:41:03,2025-12-19,SPY,LUV,24.0,1.0,1.0,2.0
2025-12-18 18:41:03,2025-12-19,SPY,COF,23.0,1.0,1.0,2.0
2025-12-18 18:41:03,2025-12-19,SPY,HBAN,19.0,1.0,1.0,1.0
2025-12-18 18:41:03,2025-12-19,SPY,TFC,25.0,1.0,1.0,5.0
2025-12-18 18:41:03,2025-12-19,SPY,WBD,29.0,1.0,1.0,4.0
2025-12-18 18:41:03,2025-12-19,SPY,FITB,22.0,0.75,1.0,5.0
2025-12-18 18:41:03,2025-12-19,SPY,C,27.0,1.0,1.0,4.0
2025-12-18 18:41:03,2025-12-19,SPY,NXPI,13.0,1.0,1.0,1.0
2025-12-18 18:41:45,2025-12-19,SPY,PPG,14,1.0,1.0,1
2025-12-18 18:41:45,2025-12-19,SPY,ATO,7,0.333,0.583,3
2025-12-18 18:41:45,2025-12-19,SPY,OXY,18,1.0,1.0,4
2025-12-18 18:41:45,2025-12-19,SPY,PNW,15,0.333,1.0,2
2025-12-18 18:41:45,2025-12-19,SPY,NOW,29,-0.5,1.0,14
2025-12-18 18:41:45,2025-12-19,SPY,IPG,4,0.0,0.333,1
2025-12-18 18:41:45,2025-12-19,SPY,ORLY,16,1.0,1.0,3
2025-12-18 18:41:45,2025-12-19,SPY,LH,9,0.5,0.75,1
2025-12-18 18:41:45,2025-12-19,SPY,T,28,1.0,1.0,5
2025-12-18 18:41:45,2025-12-19,SPY,UBER,21,-0.2,1.0,4
2025-12-18 18:41:45,2025-12-19,SPY,DTE,16,1.0,1.0,4
2025-12-18 18:41:45,2025-12-19,SPY,AZO,20,0.538,1.0,2
2025-12-18 18:41:45,2025-12-19,SPY,DLR,17,1.0,1.0,3
2025-12-18 18:41:45,2025-12-19,SPY,RMD,14,0.5,1.0,4
2025-12-18 18:41:45,2025-12-19,SPY,SJM,12,1.0,1.0,0
2025-12-18 18:41:45,2025-12-19,SPY,CMS,7,1.0,0.583,1
2025-12-18 18:41:45,2025-12-19,SPY,WEC,17,1.0,1.0,5
2025-12-18 18:41:45,2025-12-19,SPY,ETN,21,1.0,1.0,5
2025-12-18 18:41:45,2025-12-19,SPY,DOC,11,0.5,0.917,7
2025-12-18 18:41:45,2025-12-19,SPY,CCI,13,1.0,1.0,4
2025-12-18 18:41:45,2025-12-19,SPY,TT,25,0.867,1.0,0
2025-12-18 18:41:45,2025-12-19,SPY,SBAC,16,1.0,1.0,5
2025-12-18 18:41:45,2025-12-19,SPY,VST,13,1.0,1.0,3
2025-12-18 18:41:45,2025-12-19,SPY,ECL,19,1.0,1.0,2
2025-12-18 18:41:45,2025-12-19,SPY,PSKY,13,1.0,1.0,1
2025-12-18 18:41:45,2025-12-19,SPY,CFG,14,0.714,1.0,2
2025-12-18 18:41:45,2025-12-19,SPY,RSG,12,1.0,1.0,11
2025-12-18 18:41:45,2025-12-19,SPY,FOX,9,1.0,0.75,2
2025-12-18 18:41:45,2025-12-19,SPY,SMCI,15,-0.333,1.0,1
2025-12-18 18:41:45,2025-12-19,SPY,COR,11,1.0,0.917,0
2025-12-18 20:04:50,2025-12-19,SPY,OXY,19.0,1.0,1.0,5.0
2025-12-18 20:04:50,2025-12-19,SPY,ATO,7.0,0.333,0.583,3.0
2025-12-18 20:04:50,2025-12-19,SPY,PPG,14.0,1.0,1.0,2.0
2025-12-18 20:04:50,2025-12-19,SPY,WDC,24.0,1.0,1.0,4.0
2025-12-18 20:04:50,2025-12-19,SPY,WBD,26.0,1.0,1.0,4.0
2025-12-18 20:04:50,2025-12-19,SPY,PNW,15.0,0.333,1.0,2.0
2025-12-18 20:04:50,2025-12-19,SPY,TER,12.0,1.0,1.0,0.0
2025-12-18 20:04:50,2025-12-19,SPY,ALB,18.0,1.0,1.0,5.0
2025-12-18 20:04:50,2025-12-19,SPY,MU,28.0,1.0,1.0,4.0
2025-12-18 20:04:50,2025-12-19,SPY,INTC,25.0,0.6,1.0,4.0
2025-12-18 20:14:41,2025-12-19,SPY,OXY,19.0,1.0,1.0,5.0
2025-12-18 20:14:41,2025-12-19,SPY,ATO,7.0,0.333,0.583,3.0
2025-12-18 20:14:41,2025-12-19,SPY,PPG,14.0,1.0,1.0,2.0
2025-12-18 20:14:41,2025-12-19,SPY,WDC,24.0,1.0,1.0,4.0
2025-12-18 20:14:41,2025-12-19,SPY,WBD,26.0,1.0,1.0,4.0
2025-12-18 20:14:41,2025-12-19,SPY,PNW,15.0,0.333,1.0,2.0
2025-12-18 20:14:41,2025-12-19,SPY,TER,12.0,1.0,1.0,0.0
2025-12-18 20:14:41,2025-12-19,SPY,ALB,18.0,1.0,1.0,5.0
